,X,Y,Z,n_points_0.01,corr_dim_0.01
342,0.089065,0.040512,0.021859,47,5.464652870152131e-08
343,0.104696,0.051561,0.006436,40,4.650768400129473e-08
344,0.104299,0.048411,0.008217,43,4.9995760301391835e-08
345,0.103835,0.048966,0.004517,35,4.069422350113289e-08
346,0.107049,0.053468,0.005403,39,4.5344991901262366e-08
347,0.105363,0.054222,0.007181,42,4.883306820135947e-08
348,0.105771,0.050916,0.004561,37,4.3019607701197625e-08
349,0.106016,0.050825,0.001982,32,3.7206147201035785e-08
350,0.103985,0.047382,0.001158,30,3.488076300097105e-08
351,0.101324,0.044526,-0.001149,35,4.069422350113289e-08
352,0.101885,0.046417,0.002698,31,3.6043455101003415e-08
353,0.101135,0.046737,0.00613,34,3.953153140110052e-08
354,0.10834,0.057991,0.006684,46,5.348383660148894e-08
355,0.10783,0.056503,0.004634,39,4.5344991901262366e-08
356,0.107834,0.060303,0.002727,48,5.580922080155368e-08
357,0.10792,0.055032,0.002,32,3.7206147201035785e-08
358,0.097889,0.039275,0.00206,36,4.185691560116526e-08
359,0.100809,0.040336,0.000866,37,4.3019607701197625e-08
360,0.098871,0.041388,0.003944,37,4.3019607701197625e-08
