,X,Y,Z,n_points_0.01,corr_dim_0.01
318,-0.055941,0.008966,-0.05922,123,6.05299991966242e-07
319,-0.000176,0.020565,0.000177,52,2.558991835954844e-07
320,0.050932,0.004374,-0.074525,119,5.856154393819739e-07
321,0.033143,0.022497,0.014427,63,3.100317032022215e-07
322,0.045267,0.007395,-0.079001,113,5.560886105055719e-07
323,0.044369,0.006951,-0.080347,113,5.560886105055719e-07
324,0.046326,0.004296,-0.081758,127,6.2498454455051e-07
325,-0.053901,0.008696,-0.064227,126,6.20063406404443e-07
326,0.042689,0.005918,-0.085087,119,5.856154393819739e-07
327,0.044966,-0.025492,0.039128,12,5.905365775280409e-08
328,0.04169,0.00073,-0.096507,113,5.560886105055719e-07
329,-0.052336,0.008898,-0.066543,123,6.05299991966242e-07
330,0.040882,0.00223,-0.08977,137,6.741959260111801e-07
331,-0.052205,0.007681,-0.065757,122,6.00378853820175e-07
332,0.043798,0.00105,-0.089968,121,5.95457715674108e-07
333,-0.053577,0.00714,-0.061515,128,6.29905682696577e-07
334,0.021034,-0.02376,0.073153,45,2.2145121657301538e-07
335,0.016914,0.028095,0.060476,66,3.247951176404225e-07
336,0.036308,0.007179,-0.084384,120,5.90536577528041e-07
337,0.015937,-0.029953,0.065502,9,4.4290243314603074e-08
338,0.039212,0.004709,-0.083949,132,6.49590235280845e-07
339,0.042804,0.009262,-0.079268,97,4.773504001684998e-07
340,0.011555,0.027718,0.056065,71,3.494008083707576e-07
341,-0.05125,0.004062,-0.06418,117,5.757731630898399e-07
342,0.039646,0.009783,-0.0764,89,4.3798129499996373e-07
343,-0.050989,0.004342,-0.065745,115,5.65930886797706e-07
344,0.012134,0.027531,0.05819,67,3.297162557864896e-07
345,0.042278,0.010159,-0.072052,103,5.068772290449018e-07
346,-0.056218,0.004157,-0.05647,124,6.102211301123089e-07
347,-0.003628,-0.013714,0.082298,66,3.247951176404225e-07
348,0.049639,0.009179,-0.068349,104,5.117983671909688e-07
349,-0.031512,0.026397,-0.018309,91,4.478235712920977e-07
