,X,Y,Z,n_points_0.01,corr_dim_0.01
427,-0.028217,0.001365,-0.013883,114,6.314876492980826e-07
428,-0.035054,0.00147,-0.013122,120,6.647238413664028e-07
429,-0.02502,0.000822,-0.012973,94,5.207003424036822e-07
430,-0.030409,0.001382,-0.013566,116,6.425663799875227e-07
431,-0.033939,0.000738,-0.005966,155,8.586016284316036e-07
432,-0.031826,0.000725,-0.005378,142,7.865898789502433e-07
433,-0.033919,0.000687,-0.00427,156,8.641409937763237e-07
434,-0.027012,0.000797,-0.012746,104,5.760939958508824e-07
435,-0.035148,0.001389,-0.012296,123,6.813419374005629e-07
436,-0.032373,0.001229,-0.012729,110,6.093301879192025e-07
437,-0.033967,0.001271,-0.012382,121,6.702632067111228e-07
438,-0.028712,0.000846,-0.01184,112,6.204089186086426e-07
439,-0.035034,0.000775,-0.011297,126,6.979600334347229e-07
440,-0.036935,0.000573,-0.010722,131,7.25656860158323e-07
441,-0.027838,0.000682,-0.008294,116,6.425663799875227e-07
442,-0.030039,0.000725,-0.007316,125,6.924206680900029e-07
443,-0.029228,0.000663,-0.009568,121,6.702632067111228e-07
