,X,Y,Z,corr_dim_0.01
2692,-0.006574,0.001106,-0.030658,119
2693,-0.005723,-0.00074,-0.030345,115
2694,-0.006914,-0.000521,-0.031443,128
2695,-0.003438,-0.003863,-0.03262,114
2696,-0.005212,-0.005652,-0.033324,109
2697,0.01575,-0.010049,-0.032197,112
2698,0.014776,-0.006855,-0.030605,124
2699,0.003551,0.000129,-0.039006,119
2700,0.004371,-0.000721,-0.039389,121
2701,0.004121,0.000439,-0.04002,109
2702,0.004249,-0.001299,-0.037929,141
2703,-0.005856,0.000369,-0.029294,113
2704,-0.008504,8e-05,-0.033138,146
2705,0.013188,-0.005203,-0.029777,127
2706,0.015455,-0.008215,-0.032533,117
2707,-0.007895,0.002415,-0.0304,122
2708,-0.007331,0.001725,-0.028986,106
2709,-0.003565,-0.001815,-0.031242,110
2710,-0.006223,0.003173,-0.03119,126
2711,-0.005904,0.001472,-0.032864,129
2712,-0.007961,0.00285,-0.032818,125
2713,-0.004796,-0.001929,-0.030396,113
2714,0.014664,-0.011551,-0.035455,105
2715,0.015321,-0.013347,-0.031352,100
2716,0.01447,-0.006299,-0.028421,130
2717,0.014763,-0.012398,-0.02874,104
2718,0.015988,-0.006683,-0.031981,117
2719,-0.005452,-0.00255,-0.031003,116
2720,0.012762,-0.004069,-0.037424,113
2721,0.014195,-0.004532,-0.037083,102
2722,0.01265,-0.00557,-0.037727,117
2723,-0.009375,-0.004142,-0.032991,128
2724,-0.010674,-0.002308,-0.03273,138
2725,-0.004624,0.001628,-0.027509,101
2726,-0.00162,0.000212,-0.026061,94
2727,0.015208,-0.007631,-0.035169,113
2728,0.009043,-0.002189,-0.039247,122
2729,0.00803,-2.6e-05,-0.039772,106
2730,0.008496,-0.000758,-0.037988,119
2731,0.003242,0.000262,-0.040536,113
2732,0.001203,-0.000235,-0.038162,121
2733,0.00756,-0.002076,-0.036389,140
2734,-0.00144,-0.00421,-0.036364,108
2735,-0.004465,-0.001683,-0.038072,132
2736,-0.004884,-0.004182,-0.035711,117
2737,0.000355,-0.002845,-0.031315,107
2738,0.002827,-0.003402,-0.030243,90
2739,-0.000108,-0.004414,-0.03067,96
2740,0.004975,-0.005434,-0.031366,97
2741,0.001884,-0.006128,-0.031494,78
2742,0.003024,-0.005635,-0.029693,71
2743,0.001056,-0.001632,-0.030316,101
2744,0.006041,-0.004867,-0.029268,90
2745,0.008518,-0.003036,-0.030496,126
2746,0.004551,-0.005218,-0.033898,131
2747,0.001337,-0.00516,-0.030029,79
2748,0.005349,-0.000539,-0.040748,109
2749,0.003515,-0.000963,-0.040445,113
2750,0.004941,-0.000946,-0.027533,100
2751,0.006074,-0.001412,-0.027157,98
2752,0.005957,-0.002841,-0.028278,101
2753,0.014887,-0.003577,-0.035116,108
2754,0.014526,-0.005558,-0.035749,114
2755,0.01065,-0.008335,-0.0396,107
2756,0.007421,-0.010508,-0.039161,94
2757,0.008035,-0.007393,-0.041296,104
2758,0.013249,-0.016087,-0.035127,77
2759,0.006557,-0.000134,-0.038374,122
2760,-0.001382,-0.001835,-0.032984,123
2761,0.003143,-0.003218,-0.036147,137
2762,0.001251,-0.005125,-0.034189,102
2763,-0.006935,-0.002773,-0.03702,139
2764,0.014679,-0.00531,-0.033819,113
2765,0.015092,-0.004476,-0.033008,113
2766,0.000152,-0.001053,-0.031782,121
2767,0.012481,-0.002588,-0.037679,113
2768,0.011152,-0.003255,-0.038834,119
2769,0.010547,-0.001857,-0.037801,121
2770,0.003583,-0.000616,-0.029492,109
2771,-0.001986,-0.000129,-0.037776,119
2772,0.015388,-0.01448,-0.032468,91
2773,0.015781,-0.013511,-0.032901,95
2774,0.013921,-0.004036,-0.033092,123
2775,0.014734,-0.004026,-0.033771,116
2776,-0.007604,0.00316,-0.027802,92
2777,-0.009684,0.001704,-0.029122,115
2778,-0.009568,0.003862,-0.026728,81
2779,0.014751,-0.013875,-0.035438,84
2780,0.011715,-0.00454,-0.038518,123
2781,0.014464,-0.009837,-0.036162,101
2782,0.013351,-0.01043,-0.037124,105
2783,0.013079,-0.008689,-0.036358,114
2784,0.013934,-0.006568,-0.037137,110
2785,-0.007957,-0.00458,-0.034654,131
2786,-0.008332,-0.004542,-0.032762,131
2787,-0.001154,-0.006322,-0.032484,88
2788,-0.003086,-0.005516,-0.033888,105
2789,-5.7e-05,-0.006176,-0.030542,84
2790,-0.010671,-0.004096,-0.034655,135
2791,-0.002073,-0.004782,-0.032901,102
2792,-0.001365,-0.00401,-0.03188,101
2793,0.008981,-0.001086,-0.041228,106
2794,-0.006481,0.002536,-0.028128,100
2795,0.011849,-0.007398,-0.037673,119
2796,0.000176,-0.00082,-0.026789,93
2797,0.014369,-0.002895,-0.033693,111
2798,0.001922,0.000104,-0.026423,97
2799,0.002151,0.000248,-0.028155,101
2800,0.010037,-0.003282,-0.038668,121
2801,0.016175,-0.006608,-0.033494,111
2802,0.015706,-0.013052,-0.034237,96
2803,0.015909,-0.016635,-0.031185,92
2804,0.01654,-0.016283,-0.030482,94
2805,0.01863,-0.017511,-0.030259,87
2806,0.016057,-0.015337,-0.033543,87
2807,0.014916,-0.017538,-0.031628,83
2808,0.015498,-0.015271,-0.031205,90
2809,0.016592,-0.0147,-0.029207,111
2810,0.009989,-0.005624,-0.039973,115
2811,0.010456,-0.004237,-0.039006,121
2812,0.012569,-0.00901,-0.03844,101
2813,0.00948,-0.002797,-0.041677,109
2814,0.014759,-0.003889,-0.032166,123
2815,0.009743,-0.003903,-0.040231,115
2816,0.003772,0.000326,-0.027528,103
2817,0.004815,-0.000561,-0.025306,88
2818,0.008229,-0.004588,-0.041979,109
2819,-0.009956,0.001303,-0.032244,142
2820,-0.009271,0.001844,-0.031198,124
2821,0.007083,-1.6e-05,-0.041913,106
2822,-0.011086,0.002331,-0.031677,136
2823,-0.011667,0.002392,-0.027125,100
2824,0.011597,-0.006338,-0.039024,111
2825,-0.020665,-0.021138,0.002638,45
2826,-0.019461,-0.019855,-7.6e-05,53
2827,-0.015314,-0.023462,-0.000862,39
2828,-0.015184,-0.023673,-0.000873,39
2829,-0.015207,-0.023673,-0.000644,39
2830,-0.015117,-0.023673,-0.00117,39
2831,-0.013686,-0.023633,-0.005508,30
2832,-0.017372,-0.023673,0.003841,41
2833,-0.019619,-0.023081,0.006159,44
2834,-0.013559,-0.023673,-0.005644,30
2835,0.009693,-0.013581,-0.035963,82
2836,0.007832,-0.015671,-0.034402,71
2837,0.005372,-0.013202,-0.035667,61
2838,0.020587,-0.021463,-0.024805,74
2839,0.021359,-0.019137,-0.026783,88
2840,0.022745,-0.019327,-0.023859,90
2841,0.022375,-0.016264,-0.027778,92
2842,0.01863,-0.017511,-0.030259,87
2843,0.014219,-0.023673,-0.029461,45
2844,0.012666,-0.022149,-0.030409,51
2845,0.015151,-0.020583,-0.02924,62
2846,0.018335,-0.020899,-0.027433,75
2847,0.018146,-0.023656,-0.02572,58
2848,0.016331,-0.023433,-0.027687,47
2849,0.006149,-0.016624,-0.036237,47
2850,0.004235,-0.015287,-0.03639,45
2851,0.023053,-0.021646,-0.022325,79
2852,0.010211,-0.016965,-0.034469,72
2853,0.013249,-0.016087,-0.035127,77
2854,0.007421,-0.010508,-0.039161,94
2855,0.023187,-0.023197,-0.01901,77
2856,0.021561,-0.023673,-0.02169,61
2857,0.002207,-0.011163,-0.040107,67
2858,0.008784,-0.018722,-0.034046,60
2859,0.002908,-0.014111,-0.037314,50
2860,0.023901,-0.017744,-0.025418,95
2861,0.011761,-0.019144,-0.031925,66
2862,0.014916,-0.017538,-0.031628,83
2863,0.002854,-0.016431,-0.036649,41
2864,-0.021154,-0.006733,0.008015,73
2865,-0.020849,-0.008993,0.006664,76
2866,-0.022435,-0.009399,0.008882,72
2867,-0.019171,-0.009852,0.001665,71
2868,-0.018756,-0.010728,0.001971,72
2869,-0.019233,-0.009632,0.00281,81
2870,-0.016506,-0.016822,-0.000571,64
2871,-0.018221,-0.017697,0.000787,65
2872,-0.01875,-0.014876,-0.000175,68
2873,-0.021306,-0.004524,-0.009584,51
2874,-0.017849,-0.00716,-0.005693,57
2875,-0.021515,-0.004271,-0.004891,58
2876,-0.019569,-0.011189,0.002774,76
2877,-0.019364,-0.008862,0.004776,82
2878,-0.020756,-0.008308,0.010543,70
2879,-0.022214,-0.012505,0.009428,66
2880,-0.021016,-0.012568,0.011914,66
2881,-0.021514,-0.010564,0.010679,69
2882,-0.020658,-0.011178,0.004965,81
2883,-0.018675,-0.006317,0.010108,79
2884,-0.018683,-0.005394,0.000556,66
2885,-0.018552,-0.004322,0.002492,64
2886,-0.019644,-0.003716,-0.000186,59
2887,-0.01862,-0.009953,-0.004064,62
2888,-0.018145,-0.012199,-0.003853,58
2889,-0.019942,-0.0121,-0.002486,62
2890,-0.01936,-0.004901,-0.002984,63
2891,-0.01956,-0.01031,0.011431,73
2892,-0.01848,-0.008619,0.010974,77
2893,-0.021158,-0.015316,0.009483,77
2894,-0.021296,-0.014569,0.0109,67
2895,-0.021615,-0.014711,0.00503,77
2896,-0.020936,-0.017271,0.005362,71
2897,-0.022047,-0.014325,0.007221,75
2898,-0.019276,-0.007885,0.003142,72
2899,-0.019108,-0.007511,0.004599,74
2900,-0.016456,-0.011508,-0.004958,57
2901,-0.015771,-0.009425,-0.007883,45
2902,-0.020981,-0.017457,0.008174,75
2903,-0.022136,-0.017816,0.011241,54
2904,-0.021069,-0.011371,0.007254,78
2905,-0.020694,-0.015071,0.002533,69
2906,-0.021389,-0.013093,0.005445,82
2907,-0.016711,-0.007568,0.011248,77
2908,-0.018439,-0.006191,0.004293,72
2909,-0.018785,-0.006751,0.001753,68
2910,-0.019856,-0.006824,0.005545,76
2911,-0.018876,-0.011695,0.013358,69
2912,-0.01679,-0.009643,0.012418,78
2913,-0.017364,-0.014559,-0.003046,61
2914,-0.017993,-0.003749,0.005907,65
2915,-0.020121,-0.008409,0.001325,70
2916,-0.020665,-0.021138,0.002638,45
2917,-0.018438,-0.007713,-0.001089,65
2918,-0.01953,-0.012285,0.000415,66
2919,-0.020731,-0.007685,0.006174,80
2920,-0.020707,-0.000806,0.002454,51
2921,-0.021604,-0.001443,-0.000469,54
2922,-0.021281,-0.003008,-0.002247,55
2923,-0.021294,-0.010014,-0.001476,63
2924,-0.0208,-0.008537,1.7e-05,63
2925,-0.019619,-0.023081,0.006159,44
2926,-0.021554,-0.020063,0.00626,50
2927,-0.021319,-0.020593,0.008859,51
2928,-0.018811,-0.006258,0.007191,75
2929,-0.017486,-0.005302,0.008324,80
2930,-0.019957,-0.009758,-0.002793,61
2931,-0.019595,-0.010268,0.00093,68
2932,-0.023106,-0.001053,-0.003215,44
2933,-0.019461,-0.019855,-7.6e-05,53
2934,-0.015664,-0.005912,0.009749,82
2935,-0.020658,-0.015143,0.012321,60
2936,-0.017846,-0.006153,-0.012775,46
2937,-0.017171,-0.007288,-0.009339,45
2938,-0.017215,-0.003406,0.009184,76
2939,-0.011869,-0.022458,-0.012563,32
2940,-0.013991,-0.020744,-0.013676,33
2941,-0.012005,-0.020424,-0.015497,29
2942,-0.016682,-0.013029,-0.016038,45
2943,-0.018432,-0.011485,-0.013256,41
2944,-0.016598,-0.009655,-0.01634,47
2945,-0.010343,-0.015773,-0.019744,42
2946,-0.011956,-0.012772,-0.019905,40
2947,-0.009488,-0.014693,-0.022596,33
2948,-0.014934,-0.011239,-0.018895,45
2949,-0.014659,-0.007419,-0.019058,49
2950,-0.012671,-0.009628,-0.019912,50
2951,-0.013319,-0.015062,-0.018009,39
2952,-0.007075,-0.017225,-0.019511,32
2953,-0.010006,-0.018911,-0.017708,35
2954,-0.017753,-0.00875,-0.013886,45
2955,-0.015937,-0.018722,-0.014176,33
2956,-0.016674,-0.017114,-0.009458,44
2957,-0.017738,-0.015079,-0.013467,41
2958,-0.017537,-0.009894,-0.01066,48
2959,-0.017171,-0.007288,-0.009339,45
2960,-0.017846,-0.006153,-0.012775,46
2961,-0.015771,-0.009425,-0.007883,45
2962,-0.013559,-0.023673,-0.005644,30
2963,-0.013686,-0.023633,-0.005508,30
2964,-0.014382,-0.02178,-0.007788,36
2965,-0.005218,-0.020789,-0.018576,28
2966,-0.008218,-0.023608,-0.015986,24
2967,-0.012142,-0.008089,-0.021385,42
2968,-0.0151,-0.020908,-0.004036,41
2969,-0.017964,-0.013546,-0.009731,48
2970,-0.011757,-0.010611,-0.022018,40
2971,-0.016533,-0.020385,-0.005797,43
2972,-0.016858,-0.019897,-0.008052,43
2973,-0.015451,-0.020424,-0.011422,35
2974,-0.003614,-0.018467,-0.022433,30
2975,-0.016619,-0.018227,-0.005896,49
2976,-0.016814,-0.01494,-0.006222,53
2977,-0.015873,-0.016038,-0.015847,36
2978,-0.013622,-0.01809,-0.017024,36
2979,-0.015648,-0.019351,-0.004539,46
2980,-0.01546,-0.017741,-0.003278,50
2981,-0.017469,-0.019572,-0.00178,54
2982,-0.019461,-0.019855,-7.6e-05,53
2983,-0.018221,-0.017697,0.000787,65
2984,-0.010716,-0.023673,-0.012681,25
2985,-0.00822,-0.023673,-0.015969,24
2986,-0.017859,-0.006487,-0.016825,49
2987,-0.016772,-0.012121,-0.007752,52
2988,-0.015314,-0.023462,-0.000862,39
2989,-0.016849,-0.00438,-0.020397,45
2990,-0.016456,-0.011508,-0.004958,57
2991,-0.016506,-0.016822,-0.000571,64
2992,-0.017364,-0.014559,-0.003046,61
2993,0.007154,-0.005951,-0.044113,99
2994,0.008229,-0.004588,-0.041979,109
2995,0.008035,-0.007393,-0.041296,104
2996,0.007421,-0.010508,-0.039161,94
2997,0.005283,-0.008493,-0.042759,91
2998,0.002207,-0.011163,-0.040107,67
2999,0.001164,-0.007442,-0.044408,96
3000,0.004465,-0.006474,-0.045025,103
3001,-0.002005,-0.008454,-0.043172,67
3002,-0.002608,-0.010526,-0.039992,58
3003,-0.006548,-0.006294,-0.043319,93
3004,-0.003756,-0.005082,-0.046074,95
3005,-0.000298,-0.004012,-0.046016,121
3006,-0.004972,-0.010856,-0.038663,62
3007,-0.006467,-0.008991,-0.041159,66
3008,-0.008201,-0.023673,-0.016015,24
3009,-0.00822,-0.023673,-0.015969,24
3010,-0.008218,-0.023608,-0.015986,24
3011,-0.005218,-0.020789,-0.018576,28
3012,-0.003614,-0.018467,-0.022433,30
3013,-0.001513,-0.022683,-0.020595,25
3014,-0.007955,-0.023673,-0.01615,24
3015,0.00196,-0.02158,-0.023574,21
3016,0.000872,-0.023673,-0.022364,18
3017,0.003499,-0.023673,-0.024382,20
3018,-0.001586,-0.023673,-0.020656,24
3019,0.008215,-0.003144,-0.042365,110
3020,0.008149,-0.001841,-0.042669,103
3021,0.00858,-0.002683,-0.042456,107
3022,0.008981,-0.001086,-0.041228,106
3023,0.00948,-0.002797,-0.041677,109
3024,0.008229,-0.004588,-0.041979,109
3025,0.006756,-0.003,-0.042657,108
3026,0.006868,-0.004635,-0.042983,109
3027,0.006141,-0.003932,-0.043721,105
3028,0.007154,-0.005951,-0.044113,99
3029,0.007083,-1.6e-05,-0.041913,106
3030,0.005053,0.001848,-0.041521,97
3031,0.005349,-0.000539,-0.040748,109
3032,0.003242,0.000262,-0.040536,113
3033,0.003515,-0.000963,-0.040445,113
3034,-0.002397,-0.015048,-0.034192,37
3035,-0.005251,-0.012229,-0.036091,62
3036,-0.001757,-0.014679,-0.037471,36
3037,0.001644,-0.018036,-0.03382,38
3038,0.002854,-0.016431,-0.036649,41
3039,-0.000904,-0.015998,-0.03254,35
3040,-0.009234,-0.009384,-0.028213,58
3041,-0.003911,-0.012302,-0.031335,49
3042,-0.006043,-0.013664,-0.026259,30
3043,0.002908,-0.014111,-0.037314,50
3044,0.000651,-0.01387,-0.038728,42
3045,-0.011664,-0.007978,-0.032205,82
3046,-0.009007,-0.009954,-0.035269,67
3047,0.000467,-0.017132,-0.030927,39
3048,-0.003614,-0.018467,-0.022433,30
3049,-0.009488,-0.014693,-0.022596,33
3050,-0.014022,-0.005657,-0.027664,87
3051,-0.004972,-0.010856,-0.038663,62
3052,-0.002608,-0.010526,-0.039992,58
3053,0.002207,-0.011163,-0.040107,67
3054,0.000599,-0.017631,-0.026914,26
3055,-0.010851,-0.009437,-0.024526,39
3056,-0.013146,-0.006988,-0.03673,96
3057,-0.009034,-0.009342,-0.039406,71
3058,-0.024051,0.002545,0.001442,49
3059,-0.025617,0.004353,0.004298,51
3060,-0.025864,0.006481,0.000932,52
3061,-0.016127,0.001961,0.014308,87
3062,-0.014832,0.00197,0.014292,91
3063,-0.016111,0.003763,0.014109,100
3064,-0.026005,0.009266,-0.008955,59
3065,-0.024666,0.012633,-0.009724,73
3066,-0.024123,0.011246,-0.013562,77
3067,-0.02376,0.003146,0.011839,49
3068,-0.02472,0.003356,0.008008,45
3069,-0.022498,0.001409,0.008721,68
3070,-0.024024,0.008417,0.00913,71
3071,-0.024976,0.006384,0.011574,46
3072,-0.023382,0.008591,0.012519,71
3073,-0.019818,0.011615,0.005124,107
3074,-0.020864,0.010064,0.0048,99
3075,-0.018493,0.010522,0.005384,114
3076,-0.021426,0.013486,0.001394,90
3077,-0.021784,0.014291,-0.000541,82
3078,-0.022441,0.013149,0.000348,75
3079,-0.023208,0.010219,0.010566,77
3080,-0.022829,0.010319,0.00721,82
3081,-0.018,0.011437,0.006832,123
3082,-0.019416,0.01311,0.006485,115
3083,-0.017526,0.015391,0.004907,116
3084,-0.018122,0.014845,0.006485,119
3085,-0.0162,0.01506,0.006445,123
3086,-0.024261,0.00924,0.003572,67
3087,-0.024686,0.009557,0.000987,58
3088,-0.025189,0.010179,-0.005533,60
3089,-0.025278,0.01298,-0.003277,50
3090,-0.025716,0.011919,-0.007029,62
3091,-0.025042,0.008617,-0.000997,54
3092,-0.025711,0.008701,-0.012505,64
3093,-0.024492,0.008467,0.006262,64
3094,-0.025026,0.007077,0.004403,59
3095,-0.025018,0.006215,0.007662,55
3096,-0.0196,0.016561,0.000508,100
3097,-0.019826,0.015479,0.002729,102
3098,-0.017405,0.017084,0.002029,105
3099,-0.021398,0.00572,0.013199,78
3100,-0.017543,0.002105,0.014209,88
3101,-0.017215,-0.003406,0.009184,76
3102,-0.020276,-0.000975,0.007675,71
3103,-0.017993,-0.003749,0.005907,65
3104,-0.018662,0.004011,0.013464,93
3105,-0.024194,0.011575,0.002051,62
3106,-0.022508,0.012154,0.003838,88
3107,-0.022542,0.012523,0.001663,77
3108,-0.022677,0.012837,-0.00646,73
3109,-0.021651,0.012171,-0.01047,84
3110,-0.025223,0.004699,0.009848,45
3111,-0.016078,0.013085,0.007825,120
3112,-0.024273,0.010883,-0.000781,64
3113,-0.024352,0.009356,-0.003377,63
3114,-0.018727,-0.001565,0.01094,74
3115,-0.023982,0.013118,0.000136,60
3116,-0.017311,0.011902,-0.003125,101
3117,-0.015764,0.011413,-0.005294,81
3118,-0.019247,0.011781,-0.006655,89
3119,-0.016657,0.013895,-0.001063,110
3120,-0.014544,0.011284,-0.001784,96
3121,-0.019161,0.01377,-0.002452,107
3122,-0.017503,0.012171,-0.007775,98
3123,-0.023083,0.004383,-0.001812,59
3124,-0.021797,0.001351,-0.000966,49
3125,-0.020115,0.012444,-0.004281,93
3126,-0.016621,0.016621,0.003764,112
3127,-0.014568,0.017847,0.004526,103
3128,-0.015449,0.017706,0.003233,106
3129,-0.022366,-0.001586,-0.006778,48
3130,-0.023106,-0.001053,-0.003215,44
3131,-0.024137,0.000588,-0.005151,43
3132,-0.020856,0.01305,0.003547,96
3133,-0.023282,0.001397,0.005477,57
3134,-0.020707,-0.000806,0.002454,51
3135,-0.021604,-0.001443,-0.000469,54
3136,-0.018514,-0.000218,0.013451,75
3137,-0.016353,-0.003592,0.013654,77
3138,-0.025698,0.007528,-0.005424,56
3139,-0.024883,0.00886,-0.00467,61
3140,-0.014818,0.016336,0.005668,116
3141,-0.02312,-0.001959,-0.008617,41
3142,-0.021306,-0.004524,-0.009584,51
3143,-0.019293,0.014457,0.00476,109
3144,-0.027076,0.006868,-0.013952,54
3145,-0.025444,0.009363,-0.015557,70
3146,-0.015832,0.00029,0.015702,81
3147,-0.015664,-0.005912,0.009749,82
3148,-0.020531,0.014854,-0.001728,97
3149,-0.02154,0.013691,-0.00325,87
3150,-0.012937,0.017659,0.002854,97
3151,-0.014063,0.017382,0.000164,102
3152,-0.015381,0.017939,0.001615,102
3153,-0.024044,0.000358,-0.007641,43
3154,-0.022393,-4.4e-05,-0.010022,46
3155,-0.023471,0.001919,-0.008311,43
3156,-0.024416,0.003802,-0.010276,57
3157,-0.025941,0.006131,-0.007973,53
3158,-0.023952,0.003647,-0.005896,50
3159,-0.022982,0.001945,-0.003489,47
3160,-0.018663,0.015835,-0.001494,106
3161,-0.02071,0.016063,-0.001087,91
3162,-0.02508,0.006768,-0.002646,53
3163,-0.021106,0.011664,0.004048,99
3164,-0.016563,0.016448,-2.7e-05,110
3165,-0.021257,0.009834,0.00982,94
3166,-0.019628,0.00879,0.007925,102
3167,-0.01247,0.005824,0.01206,113
3168,-0.014655,0.005598,0.013749,116
3169,-0.012847,0.00284,0.012984,99
3170,-0.019622,0.012081,-0.011642,98
3171,-0.02026,0.011681,-0.014592,101
3172,-0.018468,0.008808,0.005774,112
3173,-0.016833,0.007999,0.007383,109
3174,-0.017587,0.006364,0.014701,105
3175,-0.019222,0.008591,0.011336,105
3176,-0.020262,0.008338,0.013537,95
3177,-0.021506,0.009424,0.011858,90
3178,-0.02074,0.003182,0.012866,72
3179,-0.016021,0.005243,0.014262,104
3180,-0.017068,0.008038,0.009915,116
3181,-0.01462,0.007043,0.012579,115
3182,-0.016241,0.008057,0.011928,116
3183,-0.015816,0.00761,0.013829,111
3184,-0.017751,0.008606,0.013657,109
3185,-0.023118,0.01095,0.004346,81
3186,-0.026814,0.006759,-0.010484,52
3187,-0.019129,0.01154,-0.009331,94
3188,-0.017644,0.012132,-0.010472,99
3189,-0.019479,0.002119,0.013308,81
3190,-0.020335,0.001288,0.011236,84
3191,-0.021515,-0.004271,-0.004891,58
3192,-0.014309,0.014799,-0.001306,101
3193,-0.016179,0.011197,0.007477,119
3194,-0.014368,0.007903,0.011242,114
3195,-0.016007,0.009887,0.00643,115
3196,-0.014199,0.015567,0.007802,114
3197,-0.014581,0.010784,0.008582,117
3198,-0.014984,0.008827,0.007771,110
3199,0.006396,-0.000925,-0.043655,99
3200,0.005228,-0.002894,-0.043416,117
3201,0.00437,-0.001983,-0.044701,113
3202,0.005053,0.001848,-0.041521,97
3203,0.007083,-1.6e-05,-0.041913,106
3204,0.006896,0.001817,-0.043449,91
3205,0.00498,-0.000324,-0.045452,106
3206,0.006271,0.000491,-0.044757,96
3207,0.007154,-0.005951,-0.044113,99
3208,0.005363,-0.003925,-0.045394,107
3209,0.006141,-0.003932,-0.043721,105
3210,0.003242,0.000262,-0.040536,113
3211,0.001808,0.001427,-0.042648,113
3212,0.004465,-0.006474,-0.045025,103
3213,0.0029,-0.004598,-0.046244,105
3214,0.005631,0.002056,-0.045799,89
3215,0.001164,-0.007442,-0.044408,96
3216,0.003897,-0.002942,-0.046165,105
3217,0.004732,0.002908,-0.043859,96
3218,0.003803,0.002775,-0.044749,98
3219,0.006756,-0.003,-0.042657,108
3220,0.003863,0.001806,-0.0456,103
3221,0.003505,0.000993,-0.046731,102
3222,0.001999,-0.001806,-0.046003,114
3223,0.008149,-0.001841,-0.042669,103
3224,-0.000298,-0.004012,-0.046016,121
3225,0.008981,-0.001086,-0.041228,106
3226,-0.010851,-0.009437,-0.024526,39
3227,-0.012142,-0.008089,-0.021385,42
3228,-0.013592,-0.004822,-0.022907,43
3229,-0.011757,-0.010611,-0.022018,40
3230,-0.009488,-0.014693,-0.022596,33
3231,-0.014659,-0.007419,-0.019058,49
3232,-0.014022,-0.005657,-0.027664,87
3233,-0.014022,-0.005657,-0.027664,87
3234,-0.009234,-0.009384,-0.028213,58
3235,-0.010851,-0.009437,-0.024526,39
3236,-0.013592,-0.004822,-0.022907,43
3237,-0.014659,-0.007419,-0.019058,49
3238,-0.016849,-0.00438,-0.020397,45
3239,-0.016474,-0.001612,-0.022661,51
3240,0.021561,-0.023673,-0.02169,61
3241,0.023187,-0.023197,-0.01901,77
3242,0.022759,-0.023673,-0.018991,74
3243,0.021561,-0.023673,-0.02169,61
3244,0.018103,-0.023673,-0.02574,57
3245,0.018146,-0.023656,-0.02572,58
3246,0.018103,-0.023673,-0.02574,57
3247,0.016331,-0.023433,-0.027687,47
3248,0.018146,-0.023656,-0.02572,58
3249,0.014219,-0.023673,-0.029461,45
3250,0.011985,-0.023673,-0.030187,43
3251,0.012666,-0.022149,-0.030409,51
3252,0.014219,-0.023673,-0.029461,45
3253,0.005839,-0.019437,-0.03516,49
3254,0.008676,-0.021869,-0.03363,46
3255,0.005873,-0.021435,-0.032961,47
3256,0.008784,-0.018722,-0.034046,60
3257,0.009895,-0.020478,-0.032548,57
3258,0.010659,-0.022012,-0.031207,51
3259,0.005161,-0.022529,-0.027075,34
3260,0.005631,-0.023673,-0.027098,34
3261,0.003499,-0.023673,-0.024382,20
3262,0.00196,-0.02158,-0.023574,21
3263,0.000599,-0.017631,-0.026914,26
3264,0.002854,-0.016431,-0.036649,41
3265,0.001644,-0.018036,-0.03382,38
3266,0.004168,-0.020569,-0.03039,42
3267,0.008175,-0.023673,-0.030311,36
3268,0.011985,-0.023673,-0.030187,43
3269,0.000467,-0.017132,-0.030927,39
3270,0.011761,-0.019144,-0.031925,66
3271,0.012666,-0.022149,-0.030409,51
3272,0.006149,-0.016624,-0.036237,47
3273,-0.003614,-0.018467,-0.022433,30
3274,-0.006467,-0.008991,-0.041159,66
3275,-0.009349,-0.006862,-0.041998,89
3276,-0.006548,-0.006294,-0.043319,93
3277,-0.009034,-0.009342,-0.039406,71
3278,-0.011952,-0.005159,-0.040546,105
3279,-0.011685,-0.004171,-0.044017,96
3280,-0.004784,-0.000479,-0.041907,125
3281,-0.004465,-0.001683,-0.038072,132
3282,-0.002974,-0.000843,-0.040158,122
3283,-0.005659,0.000901,-0.044023,116
3284,-0.007571,0.001002,-0.042457,126
3285,-0.013398,0.000327,-0.043042,113
3286,-0.013684,-0.000372,-0.041427,117
3287,-0.011333,-9.8e-05,-0.040411,134
3288,-0.00962,0.001241,-0.041549,129
3289,-0.008885,0.001518,-0.040012,119
3290,-0.013146,-0.006988,-0.03673,96
3291,-0.01487,-0.004864,-0.037217,98
3292,-0.013561,-0.004636,-0.038444,103
3293,-0.013819,-0.002564,-0.042032,107
3294,-0.014222,-0.00355,-0.03771,110
3295,-0.014071,-0.001593,-0.040203,121
3296,-0.013596,-0.003449,-0.039575,113
3297,-0.01262,-0.00326,-0.036141,130
3298,-0.012514,-0.002705,-0.038767,127
3299,-0.009878,-0.002731,-0.037838,141
3300,-0.009275,-0.000669,-0.0395,131
3301,-0.004972,-0.010856,-0.038663,62
3302,-0.010319,0.000877,-0.043208,119
3303,-0.010671,-0.004096,-0.034655,135
3304,-0.007957,-0.00458,-0.034654,131
3305,-0.006935,-0.002773,-0.03702,139
3306,-0.007319,-0.000529,-0.039427,129
3307,-0.008367,0.000757,-0.046311,103
3308,-0.011385,0.000774,-0.04456,104
3309,-0.001986,-0.000129,-0.037776,119
3310,-0.008623,0.003979,-0.048707,73
3311,-0.010945,0.003834,-0.049404,70
3312,-0.011914,0.002103,-0.048095,75
3313,-0.012916,0.001443,-0.04554,84
3314,-0.015539,0.002181,-0.047205,58
3315,-0.015752,0.00117,-0.044226,82
3316,-0.003756,-0.005082,-0.046074,95
3317,-0.00974,-0.003478,-0.04746,97
3318,-0.006803,-0.002975,-0.049252,78
3319,-0.016436,-0.002093,-0.044503,69
3320,-0.013819,-0.002564,-0.042032,107
3321,-0.015469,-0.000559,-0.042119,97
