,X,Y,Z,n_points_10,corr_dim_10,n_points_15,corr_dim_15,n_points_1,corr_dim_1,n_points_5,corr_dim_5,n_points_20,corr_dim_20
317,40.17422485351562,-25.0,47.87777709960938,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
318,32.13938140869141,0.0,38.30222320556641,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
319,24.10453605651855,25.0,28.7266674041748,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
320,16.0696907043457,50.0,19.1511116027832,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
321,8.03484535217285,75.0,9.5755558013916,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
322,25.53481483459473,-100.0,21.42625427246094,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
323,51.06962966918945,-100.0,42.85250854492188,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
324,76.60444641113281,-100.0,64.27876281738281,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
325,67.02889251708984,-75.0,56.24391555786133,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
326,57.45333480834961,-50.0,48.20907211303711,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
327,47.87777709960938,-25.0,40.17422485351562,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
328,38.30222320556641,0.0,32.13938140869141,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
329,28.7266674041748,25.0,24.10453605651855,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
330,19.1511116027832,50.0,16.0696907043457,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
331,9.5755558013916,75.0,8.03484535217285,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
332,28.86751365661621,-100.0,16.66666603088379,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
333,57.73502731323242,-100.0,33.33333206176758,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
334,86.6025390625,-100.0,50.0,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
335,75.7772216796875,-75.0,43.75,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
336,64.951904296875,-50.0,37.5,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
337,54.1265869140625,-25.0,31.25,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
338,43.30126953125,0.0,25.0,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
339,32.4759521484375,25.0,18.75,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
340,21.650634765625,50.0,12.5,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
341,10.8253173828125,75.0,6.25,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
342,31.32308769226074,-100.0,11.40067100524902,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
343,62.64617538452148,-100.0,22.80134201049805,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
344,93.9692611694336,-100.0,34.2020149230957,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
345,82.22310638427734,-75.0,29.92676162719727,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
346,70.47694396972656,-50.0,25.65151023864746,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
347,58.73078918457031,-25.0,21.37625885009766,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
348,46.9846305847168,0.0,17.10100746154785,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
349,35.23847198486328,25.0,12.82575511932373,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
350,23.4923152923584,50.0,8.55050373077393,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
351,11.7461576461792,75.0,4.27525186538696,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
352,32.82692337036133,-100.0,5.78827238082886,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
353,65.65384674072266,-100.0,11.57654476165771,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
354,98.48077392578125,-100.0,17.36481857299805,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
355,86.1706771850586,-75.0,15.19421577453613,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
356,73.86058044433594,-50.0,13.02361297607422,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
357,61.55048370361328,-25.0,10.85301113128662,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05
358,49.24038696289062,0.0,8.68240928649902,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05
359,36.93029022216797,25.0,6.51180648803711,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,7,5.3417172857971366e-05
360,24.62019348144531,50.0,4.34120464324951,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,3,2.289307408198773e-05,9,6.86792222459632e-05
361,12.31009674072266,75.0,2.17060232162476,1,7.631024693995909e-06,1,7.631024693995909e-06,1,7.631024693995909e-06,5,3.815512346997955e-05,21,0.0001602515185739141
